name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
newyork,2017-03-19,97.2,66.3,80.6,93.3,66.3,79.4,48.2,34.7,0,0,0,,,,,16.8,293.1,1011.5,6.9,2.9,286.5,24.7,9,,2017-03-19T06:31:38,2017-03-19T18:37:22,0.71,Clear,Clear conditions throughout the day.,clear-day,"42662099999,42754099999,remote"
newyork,2017-03-20,98.1,63.2,79,93.2,63.2,77.7,46.2,35.6,0,0,0,,,,,16.1,56.1,1013.8,0,3.1,299.4,26,10,,2017-03-20T06:30:41,2017-03-20T18:37:43,0.75,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-21,93.3,68.1,81.6,89.3,68.1,79.6,42.1,27.7,0,0,0,,,,,9.2,81.4,1014.2,0,3,299,25.8,10,,2017-03-21T06:29:44,2017-03-21T18:38:05,0.78,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-22,103.7,66.8,85.2,97.8,66.8,82.9,39.2,22.1,0,0,0,,,,,8.9,278.7,1011.8,0,3,303,26.2,10,,2017-03-22T06:28:46,2017-03-22T18:38:27,0.81,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-23,104.8,69.9,86.6,99,69.9,84.3,41.2,22.6,0,0,0,,,,,9.2,295.7,1010.4,0,2.8,297.7,25.5,10,,2017-03-23T06:27:49,2017-03-23T18:38:48,0.84,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-24,98.7,70.1,85.5,96.1,70.1,83.6,45.3,26,0,0,0,,,,,10.3,302.9,1010.5,1.3,3,293.7,25.4,10,,2017-03-24T06:26:51,2017-03-24T18:39:10,0.88,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-25,106.6,69.2,87.6,101.1,69.2,85.3,42.2,22.6,0,0,0,,,,,16.1,298,1009.8,0,2.7,299.8,25.9,10,,2017-03-25T06:25:54,2017-03-25T18:39:31,0.91,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-26,108.2,68.1,88.7,101.4,68.1,86.2,40.9,23,0,0,0,,,,,8.1,326.7,1010.6,0,2.7,302.5,26.1,10,,2017-03-26T06:24:56,2017-03-26T18:39:52,0.94,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-27,108.4,72.1,89.7,102.6,72.1,87.7,45.1,23.9,0,0,0,,,,,12.8,50.4,1010.7,0.1,2.9,305.7,26.4,10,,2017-03-27T06:23:59,2017-03-27T18:40:14,0.97,Clear,Clear conditions throughout the day.,clear-day,"42662099999,42754099999,remote"
newyork,2017-03-28,104.1,74.6,90.8,103.2,74.6,89.2,46.5,23.2,0,0,0,,,,,10.3,290.4,1011.3,0,3,300.2,25.9,10,,2017-03-28T06:23:01,2017-03-28T18:40:35,0,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-29,104.3,75.3,91.3,103.2,75.3,89.3,47.8,23.9,0,0,0,,,,,10.3,324.8,1010.5,0,3,306.7,26.4,10,,2017-03-29T06:22:04,2017-03-29T18:40:56,0.04,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-30,108.6,76.2,91.3,103.2,76.2,89.5,47.3,23.2,0,0,0,,,,,13.9,310.1,1010.2,1.3,3.1,299.7,25.9,10,,2017-03-30T06:21:07,2017-03-30T18:41:17,0.08,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-03-31,104.1,75.5,90.8,103.2,75.5,89.3,50.4,26.6,0,0,0,,,,,16.1,296.8,1011.6,0,3.1,301.3,26,10,,2017-03-31T06:20:10,2017-03-31T18:41:39,0.11,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-01,101.6,78.9,89.8,96.8,78.9,87,45.3,23.9,0,0,0,,,,,12.8,292.1,1010.2,10.8,3,294,25.4,10,,2017-04-01T06:19:13,2017-04-01T18:42:00,0.15,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-02,106.6,73.5,88,101.2,73.5,85.3,40.6,20.4,0,0,0,,,,,16.1,283.3,1008.5,0.4,3,311.9,26.9,10,,2017-04-02T06:18:16,2017-04-02T18:42:21,0.18,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-03,100.5,71,86.6,96.4,71,84.5,45.9,26.3,0,0,0,,,,,16.1,272.1,1008.8,4.5,3.1,316.8,27.5,10,,2017-04-03T06:17:20,2017-04-03T18:42:42,0.22,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-04,105.5,70.4,86.8,102.1,70.4,85.5,50.7,31.8,0,0,0,,,,,13.9,270.8,1009.3,5.4,2.9,314.5,27.1,10,,2017-04-04T06:16:23,2017-04-04T18:43:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-05,102.8,70.2,86.6,98.9,70.2,85.2,52.6,33.9,0,0,0,,,,,16.1,274.8,1007.5,2,2.9,319.6,27.6,10,,2017-04-05T06:15:27,2017-04-05T18:43:25,0.29,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-06,104.8,73.5,88.2,101.1,73.5,86.2,51.2,32,0,0,0,,,,,20.8,263.5,1005.9,0.3,2.7,315.6,27.4,10,,2017-04-06T06:14:32,2017-04-06T18:43:47,0.32,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-07,101.9,71,84.7,96.6,71,82.7,43,28.7,0,0,0,,,,,15.5,276.4,1007.6,5.9,2.6,311.8,26.9,10,,2017-04-07T06:13:37,2017-04-07T18:44:08,0.36,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-08,96.9,66.1,81.9,91.8,66.1,79.8,28.2,15.6,0,0,0,,,,,11.4,6.2,1011,0,2.9,325,28.2,10,,2017-04-08T06:12:42,2017-04-08T18:44:30,0.39,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-09,104.1,66.6,84.1,97.3,66.6,81.5,23.9,12.6,0,0,0,,,,,16.1,29.9,1010.8,0,2.9,324.7,28,10,,2017-04-09T06:11:47,2017-04-09T18:44:52,0.43,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-10,105.3,69.9,84.6,98.2,69.9,82.1,22.4,11.7,0,0,0,,,,,12.8,41.4,1011,0,2.9,331.6,28.5,10,,2017-04-10T06:10:53,2017-04-10T18:45:14,0.47,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-11,105.5,69.9,86.6,98.5,69.9,83.7,29.6,15.6,0,0,0,,,,,12.8,7.9,1010.1,0,2.8,333.7,28.8,10,,2017-04-11T06:09:59,2017-04-11T18:45:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-12,109.5,73.5,89.9,101.5,73.5,86.7,30.4,13.6,0,0,0,,,,,13.9,341.8,1008.4,0,3,327,28.3,10,,2017-04-12T06:09:06,2017-04-12T18:45:58,0.53,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-13,111.1,72.8,91.8,111.1,72.8,89,33.2,14.5,0,0,0,,,,,9.2,310.8,1008.9,0,2.8,322.5,27.7,10,,2017-04-13T06:08:13,2017-04-13T18:46:20,0.57,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-14,112.6,74.9,92.9,112.6,74.9,89.9,35.2,15.5,0,0,0,,,,,10.5,315.7,1006.3,0,2.8,319.8,27.6,10,,2017-04-14T06:07:21,2017-04-14T18:46:43,0.6,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-15,112.9,77.1,93.8,112.9,77.1,90.9,36.7,15.2,0,0,0,,,,,16.1,303.7,1005.2,0,2.9,317.4,27.4,10,,2017-04-15T06:06:29,2017-04-15T18:47:05,0.63,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-16,112.7,75.8,93.2,112.7,75.8,90.2,40.2,17.2,0,0,0,,,,,15.4,301.7,1004.7,0.1,2.9,311.9,27,10,,2017-04-16T06:05:37,2017-04-16T18:47:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-17,107.7,75.8,93.4,104.9,75.8,90.3,41.3,17.3,0,0,0,,,,,15.2,304.7,1007,0.1,3,317,27.3,10,,2017-04-17T06:04:47,2017-04-17T18:47:51,0.7,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-18,111.3,77.1,93.3,111.3,77.1,90.1,39,16.2,0,0,0,,,,,16.1,288.2,1006.1,1.1,2.7,319.1,27.4,10,,2017-04-18T06:03:56,2017-04-18T18:48:14,0.73,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-19,110.2,77.1,92.2,110.2,77.1,88.8,37.7,16.5,0,0,0,,,,,18,269,1007,0.1,3.1,333.5,28.9,10,,2017-04-19T06:03:07,2017-04-19T18:48:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-20,103.7,77.1,90.8,98.4,77.1,87.9,44.8,22.4,0,0,0,,,,,23,272.5,1005.6,0,3.2,328.7,28.2,10,,2017-04-20T06:02:18,2017-04-20T18:49:01,0.8,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-21,107.5,75.5,90,103.1,75.5,87.5,47.8,27.1,0,0,0,,,,,17,272.8,1005.9,0.1,3.1,326,28.1,10,,2017-04-21T06:01:30,2017-04-21T18:49:25,0.83,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-22,104.3,71.3,86.7,99.2,71.3,85.2,51.4,33.4,0,0,0,,,,,16.1,267.4,1007.4,2.4,3,333.9,28.9,10,,2017-04-22T06:00:42,2017-04-22T18:49:49,0.86,Clear,Clear conditions throughout the day.,clear-day,"42662099999,42754099999,remote"
newyork,2017-04-23,101.2,72.8,86.7,96.9,72.8,84.6,48.8,30.1,0,0,0,,,,,17.2,269.3,1007.1,1,2.9,319.6,27.5,10,,2017-04-23T05:59:55,2017-04-23T18:50:13,0.89,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-24,99.4,69.2,85,96.2,69.2,83.4,50.8,34.4,0,0,0,,,,,17.2,270.1,1008.4,1.2,3,327,28.2,10,,2017-04-24T05:59:09,2017-04-24T18:50:38,0.93,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-25,104.1,71.7,85.9,100.2,71.7,84.6,52.6,35.4,0,0,0,,,,,13.6,284.7,1008.8,8.1,2.8,328.8,28.4,10,,2017-04-25T05:58:24,2017-04-25T18:51:02,0.96,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-26,102.6,71.3,86.4,97.7,71.3,84.2,47,29,0,0,0,,,,,13.9,282.9,1009.3,4.2,3,333.4,28.8,10,,2017-04-26T05:57:39,2017-04-26T18:51:27,0,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-27,106.4,72.2,88,100,72.2,85.2,38.5,19.9,0,0,0,,,,,10.5,283.1,1010.1,0.2,3,338.6,29.2,10,,2017-04-27T05:56:55,2017-04-27T18:51:52,0.03,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-28,107,73.5,88.8,100.6,73.5,85.7,36,16.7,0,0,0,,,,,17.2,280.6,1009,2,2.9,339,29.2,10,,2017-04-28T05:56:12,2017-04-28T18:52:17,0.06,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-29,105.9,73.5,89.3,102.2,73.5,87.3,48.2,25.6,0,0,0,,,,,18.3,273.6,1008.8,15.6,3.1,324,28,10,,2017-04-29T05:55:30,2017-04-29T18:52:42,0.1,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-04-30,106.8,73.5,88.6,102.7,73.5,87.3,53.3,32.3,0.016,100,8.33,rain,,,,20.8,255.3,1008.6,8.9,2.6,314.4,27.3,10,,2017-04-30T05:54:48,2017-04-30T18:53:08,0.13,Rain,Clear conditions throughout the day with early morning rain.,rain,"42662099999,42754099999,remote"
newyork,2017-05-01,107.5,75.3,90.6,103.4,75.3,88.5,51,28.9,0,0,0,,,,,13.2,285.9,1008.2,12.1,2.9,311.4,26.8,10,,2017-05-01T05:54:08,2017-05-01T18:53:33,0.17,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-02,108.2,77.4,93.1,103.7,77.4,90,45.6,21.2,0,0,0,,,,,11.4,292.5,1008.5,15.7,2.8,315.2,27.1,10,,2017-05-02T05:53:28,2017-05-02T18:53:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-03,109.7,78.9,93.2,105.8,78.9,90.9,47.7,23.7,0,0,0,,,,,15,281.8,1008.3,19.6,2.8,314.3,26.9,10,,2017-05-03T05:52:49,2017-05-03T18:54:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-04,104.1,77.6,92.9,101.3,77.6,90.2,47.7,22.7,0,0,0,,,,,17.2,305.4,1008.7,19.9,3,323.3,27.8,10,,2017-05-04T05:52:11,2017-05-04T18:54:52,0.27,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-05,105.9,81.8,94.7,101.7,80.1,91.3,46.4,20.6,0,0,0,,,,,11.4,303.4,1008.9,29.8,3.1,329.3,28.4,10,,2017-05-05T05:51:34,2017-05-05T18:55:18,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-06,105.9,79.4,94,102.1,79.4,90.6,44.1,19,0,0,0,,,,,12.8,292.4,1009.5,17.3,3.1,335.8,29.1,10,,2017-05-06T05:50:58,2017-05-06T18:55:45,0.34,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-07,104.3,77.1,90.9,101.6,77.1,88.4,48.6,24.5,0,0,0,,,,,20.8,276.8,1009.8,25.9,3,326.1,28.1,10,,2017-05-07T05:50:23,2017-05-07T18:56:11,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-08,111.5,78.9,90.7,111.5,78.9,89.4,53.1,30.1,0.118,100,4.17,rain,,,,25.3,285.4,1009.1,42.8,3,319.1,27.3,10,,2017-05-08T05:49:49,2017-05-08T18:56:38,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-09,110.6,77.1,92.4,110.6,77.1,90.8,52.1,28.7,0.008,100,8.33,rain,,,,14.3,280.2,1007.4,32.3,3,317.7,27.2,10,,2017-05-09T05:49:16,2017-05-09T18:57:05,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-10,109.5,77.1,92.7,111.2,77.1,91.3,53,28.5,0,0,0,,,,,15,268.3,1006.4,16.7,2.9,329.2,28.3,10,,2017-05-10T05:48:44,2017-05-10T18:57:33,0.48,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-11,110.9,77.1,94,110.9,77.1,92.9,54.6,28.6,0,0,0,,,,,14.3,299.1,1008.2,24.4,3.1,320.6,27.6,10,,2017-05-11T05:48:13,2017-05-11T18:58:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-12,111.8,80,96.1,111.8,80,94.8,53.9,25.7,0.008,100,8.33,rain,,,,11.9,298.4,1007.4,34.9,3,296.2,25.6,10,,2017-05-12T05:47:43,2017-05-12T18:58:27,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-13,112.2,82.5,97.8,112.2,81.8,96.7,55,25.4,0.016,100,12.5,rain,,,,12.8,316.5,1006.2,49.8,3,236.7,20.3,8,,2017-05-13T05:47:14,2017-05-13T18:58:55,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-14,109.3,84.3,97.7,110,83.6,96.9,56.5,26.3,0,0,0,,,,,16.1,302.6,1005.2,44.9,3.1,205.4,17.7,6,,2017-05-14T05:46:46,2017-05-14T18:59:22,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-15,104.1,80.7,94.6,105.8,81.5,93.9,56.9,29.8,0,0,0,,,,,18.3,282.4,1005.3,14.4,3.1,297.7,25.7,10,,2017-05-15T05:46:19,2017-05-15T18:59:50,0.65,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-16,104.1,80.7,93,101.3,82.8,91.8,55.7,31.7,0,0,0,,,,,20.8,282.4,1003.7,7.3,3.1,325.5,28,10,,2017-05-16T05:45:54,2017-05-16T19:00:17,0.68,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-17,109,81.2,93.1,106.3,80.9,91.5,53.7,28.7,0,0,0,,,,,20.8,285.6,1004.7,18.2,3.1,301.4,26.1,10,,2017-05-17T05:45:29,2017-05-17T19:00:45,0.71,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-18,108.4,80.7,93,105.2,80.6,91.8,54.9,30.7,0,0,0,,,,,18.3,286.2,1006.1,14.1,3,324,28,10,,2017-05-18T05:45:05,2017-05-18T19:01:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-19,109,80.7,93.6,104.9,80.7,92,53.5,28.6,0,0,0,,,,,18.3,280.6,1006.5,9.1,3.1,331.6,28.5,10,,2017-05-19T05:44:43,2017-05-19T19:01:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-20,109.5,80.1,93.6,105.6,81.7,92.1,54.4,29.9,0,0,0,,,,,16.8,278.2,1005,5.9,3,339.4,29.5,10,,2017-05-20T05:44:22,2017-05-20T19:02:07,0.81,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-21,108.2,78.3,91.8,106.1,78.3,91.9,59.6,36.9,0,0,0,,,,,16.1,272.4,1003.9,9,2.9,337.5,29.3,10,,2017-05-21T05:44:01,2017-05-21T19:02:35,0.85,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-22,105.7,77.1,91.2,106.2,77.1,90.7,57.8,34.3,0,0,0,,,,,20.8,296.8,1006.7,8.9,3.1,318.8,27.6,10,,2017-05-22T05:43:42,2017-05-22T19:03:02,0.88,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-23,102.3,78.9,90.9,105.2,78.9,92,61.2,38.9,0.118,100,8.33,rain,,,,16.1,291.8,1007,21,3.1,331.9,28.8,10,,2017-05-23T05:43:25,2017-05-23T19:03:30,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-24,111.6,77.1,95.6,111.6,77.1,96.4,59.6,32.9,0.008,100,8.33,rain,,,,15.7,288.5,1004.5,18.5,2.9,329.3,28.6,10,,2017-05-24T05:43:08,2017-05-24T19:03:57,0.95,Rain,Clear conditions throughout the day with early morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-25,107.9,75.8,95.3,118.9,75.8,97.2,60.6,36.1,0.024,100,4.17,rain,,,,18.3,292.3,1003.5,19.2,2.9,329.5,28.6,10,,2017-05-25T05:42:52,2017-05-25T19:04:24,0.98,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-26,112.6,79.4,94.3,114.3,79.4,98.1,65.6,42.4,0.032,100,8.33,rain,,,,16.3,275.4,1003.5,33.3,3,322.8,27.9,10,,2017-05-26T05:42:38,2017-05-26T19:04:51,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-27,111.3,82.5,95.5,115.2,86.4,100.4,67.4,42,0,0,0,,,,,18.8,275.2,1002.1,16.3,3.1,325.8,28.2,10,,2017-05-27T05:42:24,2017-05-27T19:05:17,0.05,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-28,105,81.2,92.4,114.7,84.8,98.8,69.8,49.6,0,0,0,,,,,21.5,266.8,1002,15.5,3.1,323.6,28.1,10,,2017-05-28T05:42:12,2017-05-28T19:05:44,0.08,Clear,Clear conditions throughout the day.,clear-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-29,106.2,79.1,89.8,111,79.1,94.6,69.4,53.1,0,0,0,,,,,20.6,261.8,1001.3,27.1,3.1,333.1,28.9,10,,2017-05-29T05:42:01,2017-05-29T19:06:10,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-30,100.3,75.3,88.6,105.6,75.3,94.1,70.9,58.1,0.118,100,4.17,rain,,,,18.1,269.4,1000.6,40.5,3,313.8,27.1,10,,2017-05-30T05:41:51,2017-05-30T19:06:36,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-05-31,108.6,78.9,93.3,112.9,78.9,98.4,68.4,47.7,0.024,100,12.5,rain,,,,15.9,256,999.7,59.5,2.8,313.8,27.2,9,,2017-05-31T05:41:42,2017-05-31T19:07:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-01,105.3,80.7,91.7,110.4,83.4,97.1,69.3,50.5,0.472,100,4.17,rain,,,,20.3,313.2,1002.2,71.7,2.9,277.1,23.9,9,,2017-06-01T05:41:35,2017-06-01T19:07:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
